,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
2101,5,0,1,0,1,0,1,1,1,2,3,1,1,4,0,0,4
2102,0,0,5,0,1,5,0,1,1,2,1,2,5,2,0,0,4
2103,1,0,2,0,0,0,0,1,1,1,1,2,2,3,3,2,0
2104,2,0,2,0,0,3,0,1,1,2,1,9,1,1,2,2,4
2105,2,0,1,0,1,1,0,0,1,2,1,2,7,0,0,0,2
2106,0,0,2,0,0,7,0,1,1,2,3,1,0,8,0,1,2
2107,5,0,3,0,0,5,0,0,1,1,1,2,1,5,11,0,0
2108,1,0,2,0,1,4,0,1,1,1,1,2,0,9,5,0,4
2109,5,0,2,0,0,0,0,1,1,2,1,2,2,2,6,0,2
2110,2,0,1,0,1,6,1,1,2,1,1,2,1,0,8,3,0
2111,2,0,2,0,1,1,3,1,1,4,1,2,5,4,10,0,4
2112,5,0,2,0,0,4,0,0,1,1,1,2,8,8,6,0,3
2113,2,0,1,0,1,4,0,1,1,3,1,1,1,0,0,3,3
2114,5,0,2,0,0,1,3,1,1,1,1,1,1,0,8,0,0
2115,1,0,2,0,1,1,0,1,2,2,1,1,5,6,2,3,2
2116,0,0,3,0,1,5,3,1,1,4,4,2,5,0,2,2,3
2117,5,0,2,0,1,5,1,1,1,2,1,2,5,6,8,0,2
2118,0,0,1,0,1,4,0,1,1,1,5,1,4,0,6,0,3
2119,1,0,2,0,1,0,0,1,1,3,1,2,0,6,4,0,0
2120,2,0,3,0,0,6,0,0,1,2,1,1,1,7,12,0,2
2121,3,0,2,0,0,4,0,1,1,1,1,9,8,0,4,3,4
2122,2,0,2,0,1,5,1,0,1,1,1,2,9,0,4,0,0
2123,4,0,2,0,1,3,0,1,2,1,1,2,5,7,11,3,4
2124,4,0,1,0,0,6,1,1,1,1,1,2,6,9,8,2,4
2125,0,0,2,0,1,0,2,1,1,2,2,2,7,2,0,1,2
2126,3,0,2,0,0,2,4,1,1,3,1,1,5,6,8,0,2
2127,5,0,2,0,0,4,1,1,1,0,1,2,1,6,0,3,1
2128,5,0,2,0,1,5,1,1,1,1,3,9,3,0,8,0,2
2129,2,0,4,0,1,0,1,1,1,1,1,2,0,1,0,0,3
2130,2,0,1,0,0,4,0,1,1,1,1,2,2,8,11,0,3
2131,3,0,3,0,0,5,4,1,1,1,1,2,5,4,0,0,4
2132,5,0,3,0,1,2,1,1,1,2,3,2,5,0,12,0,2
2133,5,0,2,0,1,1,1,1,1,4,4,1,0,0,11,0,1
2134,0,0,2,0,1,1,0,0,1,1,1,1,1,4,11,3,4
2135,5,0,3,0,1,6,0,1,1,3,1,1,1,3,11,0,1
2136,3,0,1,0,1,7,0,1,1,2,1,1,1,4,0,1,0
2137,1,0,2,0,0,5,3,1,1,2,1,1,0,8,2,0,1
2138,0,0,1,0,0,0,1,1,2,2,1,1,5,9,6,1,4
2139,0,0,2,0,0,1,1,1,1,5,1,2,1,0,6,3,2
2140,5,0,2,0,0,6,1,1,1,2,1,1,0,7,5,0,2
2141,5,0,1,0,0,5,1,1,1,1,3,2,0,8,5,0,1
2142,5,0,3,0,1,3,0,0,1,3,3,2,5,3,10,4,4
2143,1,0,0,0,1,2,1,1,1,2,1,1,0,0,7,2,4
2144,1,0,5,0,0,7,1,0,1,3,1,6,1,7,0,3,3
2145,5,0,2,0,1,5,1,0,1,1,1,2,2,1,0,0,2
2146,2,0,2,0,1,3,0,1,1,1,1,6,0,4,2,2,1
2147,5,0,2,0,1,4,0,1,1,1,1,2,3,5,8,0,4
2148,4,0,3,0,0,6,0,0,1,2,3,2,0,0,9,3,4
2149,2,0,1,0,0,6,1,1,1,1,1,2,1,0,11,0,0
2150,4,0,1,0,0,2,0,0,1,1,3,2,1,4,7,3,4
2151,1,0,2,0,1,0,1,1,1,4,4,2,1,4,0,0,2
2152,1,0,5,0,1,4,0,1,1,3,2,5,5,5,11,3,4
2153,2,0,2,0,1,2,0,1,1,1,1,1,0,4,5,0,1
2154,2,0,5,0,1,1,1,1,1,1,1,2,4,9,0,0,4
2155,0,0,5,0,1,7,0,0,1,2,1,2,1,2,4,0,3
2156,1,0,5,0,1,0,1,0,1,2,1,1,8,1,0,0,1
2157,5,0,2,0,0,1,3,0,1,4,1,1,1,6,0,0,4
2158,4,0,5,0,1,5,0,0,1,1,3,2,1,0,12,0,0
2159,2,0,3,0,0,0,0,1,1,1,1,2,1,3,11,0,4
2160,5,0,2,0,0,4,0,1,2,1,1,2,1,8,11,2,4
2161,2,0,5,0,1,3,1,1,1,3,1,2,1,8,0,0,0
2162,3,0,2,0,0,7,0,1,1,1,1,2,8,6,2,0,0
2163,2,0,2,0,0,7,0,1,1,0,1,2,5,4,2,0,3
2164,1,0,2,0,1,3,0,0,1,2,2,1,1,7,2,4,1
2165,3,0,2,0,0,5,1,1,1,1,1,2,0,0,9,0,4
2166,3,0,2,0,0,5,2,1,1,1,1,9,1,6,12,3,1
2167,5,0,1,0,0,1,3,1,1,1,1,2,5,9,0,0,2
2168,5,0,2,0,1,5,0,1,1,1,1,1,1,6,11,0,4
2169,1,0,2,0,0,0,0,1,2,3,1,2,5,2,0,0,0
2170,3,0,2,0,1,7,0,1,1,2,1,2,3,4,12,0,4
2171,2,0,1,0,0,0,0,1,1,2,3,2,0,9,8,3,1
2172,4,0,5,0,0,1,4,1,1,2,5,2,1,8,11,3,0
2173,5,0,3,0,0,4,1,1,1,2,1,1,1,8,6,3,2
2174,3,0,2,0,1,0,0,1,1,2,1,2,1,4,10,0,4
2175,3,0,3,0,1,2,0,1,1,1,1,2,1,0,4,0,2
2176,3,0,2,0,1,5,3,1,1,1,1,2,1,8,9,0,4
2177,3,0,1,0,0,5,1,0,1,4,1,1,1,2,5,0,1
2178,3,0,5,0,0,6,0,1,2,1,1,1,6,6,10,3,1
2179,2,0,1,0,1,5,0,1,1,2,1,2,1,1,7,1,0
2180,2,0,2,0,0,3,0,0,1,2,1,9,3,0,11,4,0
2181,4,0,2,0,1,4,1,1,1,2,4,2,1,0,8,3,3
2182,0,0,5,0,1,3,0,1,1,1,1,2,1,9,8,1,1
2183,4,0,2,0,0,7,1,1,1,4,1,2,0,7,0,2,0
2184,0,0,2,0,1,0,1,1,1,2,1,2,1,4,0,4,4
2185,5,0,1,0,1,5,0,1,1,2,1,7,1,7,4,0,2
2186,4,0,1,0,0,6,1,1,1,1,1,2,1,0,0,4,4
2187,5,0,1,0,1,1,0,0,1,4,1,2,0,0,0,0,2
2188,2,0,2,0,0,6,0,1,1,3,1,2,0,1,0,0,3
2189,5,0,2,0,1,5,0,1,1,1,1,2,0,9,0,3,0
2190,3,0,2,0,0,3,1,0,1,3,1,1,0,3,11,3,2
2191,2,0,2,0,1,4,1,0,0,2,1,2,1,6,0,0,0
2192,5,0,2,0,0,5,0,1,1,1,1,1,1,5,0,3,1
2193,3,0,1,1,1,3,3,1,1,1,1,2,1,5,10,3,4
2194,0,0,2,0,0,3,1,1,1,1,3,2,5,7,0,2,0
2195,1,0,5,0,1,3,0,0,1,2,1,4,1,4,5,3,2
2196,1,0,3,0,0,1,0,1,2,1,2,2,5,8,0,0,4
2197,4,0,2,0,0,4,0,1,1,1,1,6,0,2,3,0,2
2198,0,0,5,0,1,0,1,0,1,4,1,2,0,2,12,3,0
2199,1,0,3,0,1,0,0,1,1,1,1,9,1,1,6,3,3
2200,1,0,3,0,1,4,1,1,1,3,1,1,5,0,9,0,4
2201,2,0,2,0,0,1,2,1,1,2,1,2,1,9,5,3,0
2202,0,0,2,0,1,4,1,1,1,2,1,6,1,4,8,2,3
2203,0,0,2,0,1,0,1,1,1,2,1,1,0,6,2,0,2
2204,5,0,1,0,0,4,1,1,1,1,1,9,5,0,0,4,2
2205,4,0,2,1,1,2,1,1,1,2,1,4,1,7,0,3,1
2206,3,0,1,0,0,0,0,1,1,1,1,2,1,4,4,0,0
2207,4,0,2,0,1,5,0,1,1,2,1,1,6,0,0,3,2
2208,0,0,1,0,0,0,0,1,1,2,1,1,0,4,0,2,4
2209,2,0,2,0,0,2,0,0,1,2,1,2,6,2,4,1,2
2210,2,0,1,0,0,2,0,1,1,1,1,1,5,4,4,0,4
2211,5,0,2,0,1,3,0,1,1,2,1,2,1,0,8,0,2
2212,0,0,3,0,1,0,0,1,1,1,1,2,7,9,11,0,2
2213,4,0,2,0,0,3,1,1,1,4,1,9,1,3,8,0,2
2214,2,0,2,0,1,3,1,0,1,2,1,1,8,0,12,4,0
2215,2,0,2,0,0,4,2,1,1,2,1,9,0,7,7,0,1
2216,0,0,2,0,0,2,1,1,1,2,1,2,1,0,2,3,1
2217,5,0,2,0,0,0,0,0,1,2,1,2,1,0,2,0,4
2218,4,0,2,0,0,5,0,1,1,1,1,1,6,6,4,0,2
2219,3,0,2,0,0,0,4,1,2,1,0,2,5,7,4,0,0
2220,4,0,2,0,0,0,0,1,1,2,2,8,1,2,11,0,2
2221,3,0,2,0,0,0,4,1,1,1,1,2,1,6,0,3,2
2222,2,0,5,0,0,5,0,0,1,2,1,1,2,4,0,0,0
2223,3,0,2,0,0,7,1,1,1,1,1,2,0,9,4,3,4
2224,1,0,2,0,1,3,4,1,1,1,1,2,0,8,0,3,2
2225,2,0,2,0,1,4,1,1,1,2,1,2,5,8,0,3,0
2226,1,0,2,0,0,3,1,1,1,2,1,2,1,8,3,3,4
2227,4,0,1,0,0,2,0,1,1,2,1,1,5,6,0,3,2
2228,3,0,2,0,1,6,2,1,1,4,1,2,5,0,0,0,3
2229,3,0,1,0,1,0,1,1,2,1,1,2,4,2,4,0,2
2230,5,0,2,0,1,1,0,1,1,1,1,1,0,6,2,0,2
2231,4,0,5,0,0,4,1,1,1,5,1,1,1,2,8,0,2
2232,4,0,1,0,0,1,3,1,1,1,1,2,8,6,10,2,3
2233,1,0,2,0,0,2,1,0,1,2,2,9,5,3,4,0,0
2234,3,0,2,0,1,4,4,1,1,2,1,2,5,8,5,3,4
2235,5,0,1,0,0,7,1,1,1,2,1,1,1,4,0,0,4
2236,3,0,2,0,0,1,1,1,1,3,1,2,1,2,9,0,1
2237,3,0,2,0,0,6,0,1,1,2,1,1,5,6,11,3,2
2238,0,0,1,0,1,3,1,1,1,1,1,2,0,2,10,0,0
2239,5,0,3,0,1,0,1,0,2,1,1,1,1,4,0,3,2
2240,0,0,2,0,0,3,1,0,1,1,1,2,5,1,11,2,0
2241,2,0,3,0,1,1,1,1,1,3,1,2,1,7,2,3,3
2242,1,0,3,0,1,7,4,0,1,1,1,6,1,7,10,0,1
2243,2,0,2,0,0,7,3,1,1,1,1,2,1,0,11,0,3
2244,0,0,4,0,0,4,1,1,1,1,1,9,0,8,3,3,3
2245,4,0,2,0,1,4,0,1,1,2,4,9,9,0,6,0,0
2246,5,0,5,0,1,3,0,1,1,1,1,1,5,9,0,0,0
2247,4,0,3,1,1,1,2,1,1,2,1,9,5,4,0,2,0
2248,2,0,1,0,1,5,1,1,1,1,1,2,5,8,0,3,3
2249,4,0,2,0,1,1,0,1,2,1,1,2,1,7,10,3,0
2250,4,0,2,0,0,5,0,1,1,1,1,1,0,4,11,0,1
2251,5,0,3,0,1,4,1,1,1,1,1,2,1,3,11,2,4
2252,5,0,5,0,1,2,1,1,1,1,1,2,1,8,3,0,4
2253,5,0,5,0,0,1,0,1,1,3,1,1,1,1,4,2,2
2254,5,0,5,0,1,1,4,0,2,1,1,9,1,5,2,2,2
2255,2,0,5,0,0,0,1,1,1,4,1,2,2,5,0,4,4
2256,5,0,5,0,0,5,0,0,1,3,1,2,1,5,2,3,2
2257,1,0,2,0,0,5,0,1,1,1,1,2,5,0,2,0,3
2258,2,0,1,0,1,3,1,1,0,3,2,2,8,7,11,0,2
2259,1,0,5,0,0,2,0,0,1,1,1,2,0,3,0,0,2
2260,5,0,1,0,1,3,0,1,1,1,1,2,1,9,0,0,3
2261,0,0,2,0,0,6,0,1,1,2,1,2,3,5,5,3,2
2262,3,0,2,0,1,4,0,0,1,1,1,6,1,7,0,3,1
2263,4,0,2,0,1,0,0,1,1,1,3,2,1,6,0,0,0
2264,3,0,2,0,1,3,1,1,1,3,1,2,2,2,0,0,0
2265,1,0,5,0,0,4,3,1,1,1,1,2,0,6,10,0,4
2266,5,0,2,0,1,3,0,1,1,1,1,1,5,0,2,0,2
2267,2,0,1,0,0,4,1,1,1,3,1,2,1,1,11,3,2
2268,1,0,2,0,0,0,0,1,1,1,1,6,0,1,12,0,0
2269,2,0,2,0,0,6,0,1,1,1,1,1,1,9,6,0,2
2270,4,0,2,0,0,5,0,1,1,2,1,1,0,9,6,3,1
2271,5,0,2,0,0,3,1,1,1,2,3,1,0,0,2,0,1
2272,1,0,2,0,0,6,1,1,2,5,1,1,1,0,11,0,2
2273,1,0,2,0,1,0,0,1,1,3,1,6,7,2,8,0,4
2274,0,0,3,0,0,2,0,0,1,2,3,2,3,9,0,0,0
2275,0,0,1,0,1,3,1,1,1,4,1,1,5,0,11,3,0
2276,1,0,1,0,1,3,1,1,1,1,1,2,5,3,0,0,0
2277,5,0,2,0,1,1,3,0,2,2,1,1,0,0,6,2,1
2278,2,0,5,0,0,4,3,0,1,1,1,2,1,0,0,2,2
2279,2,0,1,0,1,4,0,0,1,1,1,2,0,4,5,3,0
2280,5,0,2,0,0,7,0,1,1,3,1,1,1,4,2,3,4
2281,5,0,3,0,1,4,1,0,1,2,1,2,5,0,0,3,3
2282,5,0,2,0,0,1,1,0,1,2,1,1,1,7,4,3,3
2283,2,0,2,0,0,2,0,0,1,3,1,1,0,2,10,3,3
2284,1,0,2,0,1,3,1,1,1,1,1,2,0,2,10,0,3
2285,4,0,2,0,1,3,0,1,1,1,1,9,1,3,3,3,4
2286,3,0,2,0,1,5,0,1,1,1,1,2,1,8,0,0,2
2287,5,0,2,0,1,4,1,1,1,1,1,2,5,5,4,0,0
2288,4,0,2,0,1,7,0,1,1,1,1,1,1,6,0,2,2
2289,3,0,2,0,0,4,1,0,1,1,1,2,2,0,0,3,2
2290,3,0,2,0,1,0,1,1,1,1,1,2,0,4,2,3,1
2291,5,0,1,0,0,2,1,1,1,2,1,9,5,2,6,0,1
2292,3,0,5,0,1,1,2,0,1,2,1,2,3,3,0,2,2
2293,5,0,3,0,1,4,0,1,1,1,1,2,6,0,10,0,1
2294,4,0,1,0,1,1,0,1,2,3,1,2,1,6,7,3,4
2295,2,0,2,0,0,5,1,1,1,2,1,2,1,9,4,0,0
2296,5,0,1,0,1,4,1,1,1,1,1,2,1,2,9,0,0
2297,2,0,2,0,1,0,1,1,1,2,1,1,5,3,4,1,1
2298,2,0,1,0,1,3,0,0,1,1,1,7,0,4,3,0,4
2299,0,0,1,0,0,2,1,1,1,1,1,2,1,3,2,0,4
2300,4,0,1,0,1,6,0,1,1,3,1,2,6,7,5,3,3
2301,2,0,5,0,0,6,0,1,1,2,1,2,2,5,4,3,4
2302,0,0,2,0,0,7,1,1,1,1,1,2,1,2,2,2,4
2303,2,0,1,0,0,0,0,1,1,3,1,2,1,0,0,3,4
2304,2,0,2,0,1,3,0,1,1,1,1,2,0,1,4,0,0
2305,2,0,5,0,1,5,1,1,1,3,4,1,6,1,11,0,3
2306,3,0,1,0,1,0,0,0,1,3,1,2,2,7,2,0,2
2307,1,0,1,0,0,2,1,1,1,2,1,2,5,5,0,3,0
2308,0,0,3,0,1,1,1,1,0,3,1,1,5,2,4,3,0
2309,5,0,2,0,0,2,0,0,1,4,1,1,3,0,7,3,0
2310,3,0,3,0,1,2,1,1,1,1,1,4,4,2,4,0,3
2311,5,0,2,0,0,7,0,1,0,2,1,6,7,0,10,0,4
2312,2,0,2,0,0,3,4,1,2,1,1,1,1,0,2,1,2
2313,5,0,2,0,0,5,0,1,1,2,1,1,7,0,6,0,4
2314,2,0,2,0,0,0,1,1,1,1,1,2,1,1,4,3,2
2315,3,0,2,0,0,3,1,1,2,1,1,8,0,0,10,0,0
2316,4,0,1,0,1,3,0,1,1,2,1,1,8,0,4,3,1
2317,1,0,2,0,1,2,1,1,1,2,1,2,7,9,6,0,2
2318,3,0,5,0,1,2,0,0,1,2,1,1,1,2,11,0,2
2319,0,0,1,1,0,4,1,1,1,2,1,2,5,4,4,3,4
2320,5,0,2,0,1,7,1,1,0,2,1,1,7,6,0,0,2
2321,5,0,3,0,0,5,0,1,1,3,1,4,3,5,11,0,4
2322,1,0,4,0,1,4,0,1,1,2,5,6,5,0,6,0,3
2323,2,0,2,0,0,4,0,1,1,1,1,2,6,9,5,3,1
2324,2,0,5,0,1,3,0,0,1,2,1,2,4,7,11,0,4
2325,5,0,2,0,0,3,0,1,1,2,1,2,1,9,6,4,3
2326,2,0,5,0,1,0,3,0,1,3,1,2,1,9,6,3,1
2327,1,0,2,0,0,3,1,1,2,2,1,2,1,5,2,0,0
2328,3,0,2,0,1,4,1,1,1,2,1,4,2,9,8,3,2
2329,4,0,5,0,1,4,0,1,1,2,1,1,1,9,10,0,3
2330,1,0,2,0,1,0,1,0,2,1,1,2,6,1,2,0,3
2331,5,0,3,0,1,3,4,1,1,3,1,1,5,3,1,0,3
2332,3,0,5,0,0,5,0,1,1,2,1,2,1,3,1,0,1
2333,3,0,2,0,1,5,0,1,2,2,1,2,1,8,0,3,2
2334,3,0,2,0,0,3,0,1,2,3,1,2,5,8,0,0,4
2335,1,0,1,0,1,4,1,1,1,2,1,2,0,0,0,3,2
2336,3,0,1,0,0,1,1,1,1,1,1,2,6,5,6,0,1
2337,2,0,2,0,1,1,0,1,1,4,1,2,1,0,5,3,1
2338,0,0,2,0,0,3,0,1,1,1,1,1,1,4,9,1,4
2339,5,0,2,0,0,0,0,1,1,3,1,1,1,0,10,3,0
2340,3,0,2,0,1,1,0,1,1,4,1,4,8,7,0,2,2
2341,0,0,3,0,0,0,4,1,2,1,1,1,1,6,10,3,4
2342,3,0,1,0,0,4,0,0,1,2,3,6,5,9,10,3,4
2343,4,0,2,0,1,3,1,1,0,1,1,2,0,1,8,3,4
2344,3,0,2,0,1,5,1,1,1,1,1,1,5,0,11,0,2
2345,0,0,2,0,0,4,1,1,2,4,1,2,6,0,4,0,0
2346,2,0,2,0,0,2,0,0,1,1,1,2,1,2,6,3,0
2347,3,0,2,0,0,4,1,1,1,2,1,2,3,0,0,0,4
2348,3,0,2,0,1,2,0,1,1,3,1,2,2,5,3,0,2
2349,3,0,3,0,0,7,1,1,1,1,1,2,1,0,4,1,4
2350,4,0,2,0,0,5,1,1,1,2,1,2,1,0,3,0,4
2351,3,0,3,0,1,1,1,1,1,1,1,2,5,0,2,0,2
2352,2,0,6,0,1,7,4,1,1,3,1,2,7,5,4,0,4
2353,0,0,3,0,1,5,0,0,1,2,3,2,0,3,10,2,4
2354,5,0,2,0,1,1,4,1,1,1,3,2,0,6,3,3,0
2355,2,0,2,0,0,5,0,1,1,3,1,2,1,4,4,2,0
2356,2,0,3,0,1,2,1,1,1,2,1,2,1,0,11,3,2
2357,3,0,1,0,0,6,3,1,1,2,1,6,0,8,4,3,3
2358,3,0,2,0,0,2,0,1,1,1,1,1,2,2,7,0,4
2359,0,0,2,0,0,4,1,1,1,4,1,2,0,0,11,0,2
2360,2,0,3,0,0,0,0,1,1,2,1,1,0,6,9,0,4
2361,4,0,3,0,0,7,2,1,1,3,1,1,1,5,6,3,1
2362,2,0,1,0,1,3,1,0,1,2,1,9,5,1,12,0,3
2363,1,0,0,0,0,7,0,1,1,2,1,9,0,0,0,0,4
2364,0,0,2,0,1,0,3,1,1,4,1,2,7,1,11,0,2
2365,3,0,1,0,1,2,1,1,1,1,1,1,5,8,3,0,1
2366,5,0,2,0,1,0,0,1,1,1,1,1,5,4,0,0,1
2367,0,0,1,0,1,2,0,1,1,1,1,2,6,8,12,0,0
2368,2,0,2,0,0,0,0,1,1,3,1,2,0,2,8,3,4
2369,2,0,2,0,0,4,1,0,1,3,3,2,0,9,0,0,0
2370,0,0,2,0,1,4,3,1,1,2,1,2,0,1,8,0,4
2371,1,0,2,0,0,6,0,0,1,2,5,2,2,9,0,4,3
2372,0,0,3,0,0,0,0,1,1,2,1,1,1,2,3,3,1
2373,5,0,2,0,1,3,0,1,2,3,1,1,5,2,0,0,4
2374,1,0,2,0,1,6,0,1,1,1,1,2,0,0,10,3,0
2375,5,0,2,0,0,3,1,0,1,2,1,2,8,6,8,0,4
2376,4,0,2,0,0,7,0,1,1,3,1,2,3,0,0,1,2
2377,0,0,3,0,0,0,1,1,1,3,4,2,2,4,0,3,3
2378,2,0,2,0,0,2,0,1,1,3,1,1,9,1,11,0,2
2379,5,0,1,0,0,6,4,1,0,2,1,1,1,2,10,0,2
2380,4,0,3,0,1,7,1,1,1,2,1,2,1,2,0,0,0
2381,0,0,5,0,0,4,0,0,1,3,1,1,0,0,5,3,0
2382,1,0,2,0,1,4,1,0,1,1,1,2,2,5,11,0,4
2383,0,0,2,0,1,4,1,1,1,1,1,4,1,0,3,4,2
2384,3,0,1,0,1,6,1,1,2,1,1,1,1,7,5,0,3
2385,5,0,2,0,0,4,0,1,1,2,1,1,0,4,10,0,1
2386,5,0,2,0,1,0,1,1,0,1,3,5,7,0,2,0,2
2387,0,0,1,0,0,0,0,1,1,2,1,1,3,7,2,0,4
2388,5,0,3,1,1,4,0,1,1,4,3,0,0,7,10,0,3
2389,1,0,2,0,0,4,0,1,1,2,1,2,1,2,0,3,3
2390,5,0,1,0,1,2,1,1,1,1,1,2,1,3,5,3,2
2391,0,0,2,0,1,0,0,1,1,1,1,2,1,2,11,0,4
2392,3,0,2,0,0,0,1,1,1,1,1,1,1,7,12,3,2
2393,3,0,2,0,1,1,0,0,1,1,1,2,2,6,8,0,0
2394,4,0,2,0,0,0,1,1,1,3,1,2,1,6,9,3,1
2395,1,0,3,0,1,2,1,1,2,2,3,1,5,7,0,0,2
2396,4,0,5,0,0,0,1,1,1,2,1,2,0,1,5,0,4
2397,4,0,5,0,1,4,0,1,1,2,1,2,1,0,5,0,4
2398,4,0,1,0,0,5,1,1,1,3,1,2,1,0,0,2,4
2399,2,0,2,0,1,7,3,1,2,2,1,1,0,8,2,0,2
2400,2,0,3,0,1,0,1,1,1,1,1,2,0,8,11,3,2
2401,2,0,3,0,1,5,1,1,2,3,1,2,0,6,3,3,1
2402,2,0,2,0,0,0,1,1,1,2,1,6,1,6,11,4,4
2403,2,0,3,1,1,0,0,1,0,2,1,1,3,7,0,0,0
2404,5,0,5,0,0,1,0,0,1,3,1,1,1,7,11,0,4
2405,3,0,3,0,0,7,0,0,1,3,1,9,1,9,0,2,3
2406,5,0,2,0,0,3,4,1,1,2,1,2,1,5,5,3,1
2407,3,0,2,0,1,0,0,0,1,2,1,0,1,4,4,0,0
2408,3,0,2,0,1,2,0,1,1,1,0,1,0,5,2,3,4
2409,4,0,1,0,0,5,1,0,1,2,1,2,6,7,11,0,3
2410,5,0,5,0,1,6,0,1,1,2,1,2,1,7,10,3,2
2411,3,0,2,0,1,2,1,0,1,1,1,9,7,0,0,0,2
2412,3,0,0,0,0,6,0,1,1,1,1,1,0,0,0,0,3
2413,0,0,1,0,0,4,0,1,2,2,2,1,4,1,2,0,1
2414,0,0,1,0,1,3,1,1,1,2,1,2,0,0,0,0,0
2415,5,0,2,0,1,1,0,1,1,2,1,1,5,0,10,3,2
2416,4,0,5,0,1,0,0,1,1,2,1,2,2,7,0,3,4
2417,2,0,3,0,1,6,1,1,2,2,1,2,0,5,0,4,2
2418,5,0,2,0,0,1,3,1,2,1,1,2,0,3,11,0,1
2419,5,0,1,0,0,6,1,1,1,2,1,2,1,7,2,3,2
2420,5,0,0,2,0,4,0,0,1,2,1,1,5,9,8,0,3
2421,1,0,2,0,1,2,0,1,1,2,1,2,1,0,9,3,1
2422,3,0,2,0,1,5,1,0,2,3,1,7,0,0,2,1,2
2423,0,0,3,0,1,7,0,1,1,0,3,6,2,2,11,3,2
2424,5,0,1,0,0,0,1,0,1,2,1,2,2,3,8,3,0
2425,2,0,3,0,1,7,1,1,1,3,1,2,5,6,0,0,4
2426,5,0,5,0,0,1,2,1,1,1,1,2,1,5,12,0,4
2427,4,0,5,0,0,1,1,1,1,1,1,2,4,5,3,0,2
2428,2,0,3,0,0,4,1,1,1,1,1,1,0,9,11,0,4
2429,5,0,2,0,0,1,0,1,0,2,1,2,0,7,3,0,2
2430,2,0,2,0,0,1,0,1,1,2,1,2,0,2,0,0,3
2431,2,0,1,0,0,1,1,1,1,1,1,1,1,5,7,3,2
2432,3,0,2,0,1,4,1,0,1,1,1,1,7,7,0,0,4
2433,4,0,2,0,0,0,0,1,1,2,4,2,1,9,3,0,4
2434,3,0,3,0,1,5,1,1,2,1,1,2,1,4,5,3,4
2435,2,0,2,0,0,4,1,1,1,2,1,2,1,2,0,0,1
2436,0,0,2,0,1,4,3,1,1,2,1,1,0,0,0,4,4
2437,3,0,5,0,1,0,2,1,1,1,1,1,1,0,4,3,1
2438,2,0,2,0,1,5,3,0,1,1,4,2,9,0,0,0,4
2439,1,0,5,0,0,5,0,1,1,2,1,2,1,0,11,3,1
2440,2,0,2,0,1,4,1,0,1,3,3,1,1,8,3,3,2
2441,2,0,2,0,1,0,1,1,1,4,1,1,5,0,3,0,4
2442,4,0,1,0,1,4,0,1,1,3,3,2,0,7,4,0,3
2443,2,0,3,0,0,4,0,1,1,1,1,2,0,2,9,0,0
2444,3,0,1,0,1,2,0,1,1,4,1,1,1,9,11,0,3
2445,0,0,3,0,0,3,0,1,1,4,1,1,5,0,4,4,4
2446,5,0,2,0,0,7,3,0,1,1,1,1,1,4,8,3,4
2447,5,0,5,0,0,5,0,0,1,1,3,2,5,1,4,3,2
2448,2,0,1,0,1,1,0,1,1,1,1,2,1,2,0,0,1
2449,3,0,3,0,1,3,0,1,1,2,1,2,0,3,4,0,4
2450,4,0,2,0,0,7,0,1,1,2,3,2,0,6,4,3,0
2451,2,0,2,0,1,4,0,1,2,2,1,2,5,0,4,0,4
2452,2,0,2,0,0,7,1,1,1,2,1,2,1,5,5,0,4
2453,1,0,1,0,0,6,4,1,1,2,1,2,1,0,0,0,4
2454,0,0,2,0,0,5,0,1,2,1,1,2,0,5,5,0,0
2455,2,0,2,0,1,0,1,0,1,1,1,2,8,1,0,0,2
2456,5,0,3,0,1,2,0,1,1,2,1,2,1,4,4,2,4
2457,3,0,5,0,0,6,0,0,1,1,1,2,0,7,6,3,4
2458,2,0,2,0,0,3,1,1,1,1,1,2,1,2,11,0,2
2459,5,0,2,0,0,5,4,1,2,2,1,2,1,1,0,2,2
2460,5,0,3,0,1,3,0,1,1,2,2,1,1,6,11,0,4
2461,1,0,2,0,0,4,1,1,1,3,1,1,1,2,3,3,2
2462,3,0,2,0,1,0,0,1,1,1,1,2,1,9,8,0,4
2463,1,0,5,0,0,2,0,1,1,2,1,1,4,4,4,0,0
2464,3,0,1,0,0,0,0,1,1,1,1,1,0,9,3,0,1
2465,1,0,2,0,1,3,0,1,1,3,3,2,5,0,8,0,2
2466,3,0,2,0,0,5,1,1,1,2,1,9,0,6,0,0,4
2467,5,0,2,0,0,0,1,0,1,4,1,2,1,6,4,2,3
2468,3,0,1,0,0,0,0,1,2,2,3,2,3,9,4,0,4
2469,2,0,2,0,1,0,0,1,1,2,1,2,8,0,3,3,3
2470,5,0,1,0,1,3,0,1,1,1,1,1,1,9,4,0,4
2471,3,0,5,0,1,0,0,0,1,4,1,2,0,9,4,0,4
2472,2,0,1,0,0,0,0,1,1,2,1,2,1,0,8,2,2
2473,5,0,2,0,1,4,0,0,1,1,3,2,0,3,4,0,2
2474,2,0,4,0,1,1,0,1,1,3,2,2,1,8,2,3,2
2475,2,0,1,0,0,3,1,1,1,1,1,1,7,0,10,2,4
