,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
14167,3,0,2,0,1,2,0,1,1,2,1,1,7,7,4,0,4
14168,0,0,2,0,0,6,1,1,1,3,1,9,5,5,3,0,3
14169,2,0,2,0,1,4,1,1,1,4,1,2,8,7,4,0,4
14170,5,0,2,0,0,5,1,1,2,2,1,9,1,9,5,3,4
14171,2,0,2,0,0,3,1,1,1,2,1,2,1,2,11,3,1
14172,5,0,4,0,0,1,0,1,1,2,1,1,1,5,4,3,3
14173,4,0,2,0,0,5,1,1,1,3,1,2,1,5,3,3,3
14174,5,0,1,0,1,0,3,0,1,1,1,1,0,0,0,0,0
14175,3,0,2,0,1,5,1,1,1,3,1,2,5,6,10,0,4
14176,0,0,2,0,1,5,1,1,1,1,1,2,1,7,4,3,2
14177,5,0,2,0,0,2,1,1,1,1,1,2,3,5,3,0,3
14178,0,0,2,0,0,1,0,1,2,1,1,1,3,6,10,0,4
14179,3,0,2,0,1,5,1,1,1,2,1,2,5,6,11,0,4
14180,5,0,5,0,1,1,0,1,1,1,1,1,1,4,11,2,2
14181,5,0,2,0,0,5,1,0,1,1,1,2,0,0,0,0,0
14182,5,0,2,0,1,1,0,1,1,2,1,2,9,4,8,0,2
14183,4,0,2,0,1,0,0,0,1,2,1,2,0,0,0,0,0
14184,0,0,1,0,1,1,0,0,1,1,1,2,6,1,8,0,2
14185,5,0,0,0,1,1,0,1,1,2,1,1,3,6,12,0,3
14186,3,0,1,0,0,0,0,0,1,2,1,9,0,0,0,0,0
14187,5,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14188,3,0,2,0,1,0,0,0,1,1,5,6,0,0,0,0,0
14189,3,0,5,0,0,5,3,1,1,3,1,2,5,7,4,0,2
14190,4,0,2,0,0,4,1,1,1,1,1,2,1,4,4,3,2
14191,5,0,3,0,1,3,3,1,1,2,1,1,1,1,8,3,1
14192,5,0,1,0,0,3,3,1,1,2,1,1,1,1,4,4,1
14193,5,0,2,0,1,2,0,1,2,1,3,6,9,7,4,0,4
14194,3,0,2,0,0,3,1,1,2,2,3,6,1,5,2,3,4
14195,5,0,2,0,0,7,1,1,1,1,1,1,5,7,4,0,2
14196,5,0,2,0,0,0,0,0,1,2,1,2,0,0,0,0,0
14197,0,0,2,0,0,4,1,1,1,2,1,1,1,7,4,3,2
14198,3,0,3,0,1,1,0,1,1,1,1,2,1,9,9,3,3
14199,3,0,2,0,1,3,1,0,2,1,2,6,4,4,9,1,2
14200,2,0,2,0,1,3,1,1,1,2,1,2,7,2,10,0,1
14201,5,0,4,0,0,0,0,0,1,1,1,9,0,0,0,0,0
14202,3,0,3,0,1,0,0,0,1,1,5,6,0,0,0,0,0
14203,5,0,5,0,1,4,3,1,1,1,1,2,2,4,9,3,1
14204,1,0,5,0,0,7,0,1,1,2,2,2,5,5,6,0,4
14205,1,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0
14206,2,0,2,0,1,7,1,1,1,2,1,9,5,6,11,0,3
14207,2,0,2,0,1,2,1,1,1,2,1,1,1,6,11,3,3
14208,2,0,0,0,1,1,0,0,1,2,1,2,6,4,10,0,2
14209,2,0,3,0,1,1,0,0,1,1,2,1,4,4,8,1,2
14210,3,0,1,0,1,7,4,1,1,3,1,2,5,6,11,0,4
14211,3,0,2,0,0,4,1,1,1,2,1,2,1,3,10,3,2
14212,3,0,3,0,1,0,0,0,2,1,4,2,0,0,0,0,0
14213,5,0,3,0,1,4,0,1,1,1,1,2,1,7,4,3,3
14214,3,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14215,1,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0
14216,0,0,2,0,1,4,1,1,1,3,1,2,1,6,11,3,3
14217,2,0,2,0,1,7,1,1,1,3,1,2,5,4,4,0,2
14218,4,0,1,0,1,7,4,1,1,2,1,2,5,2,10,0,1
14219,5,0,3,0,0,4,3,1,1,2,1,2,1,4,9,3,2
14220,0,0,2,0,0,4,1,1,1,2,1,2,7,5,8,0,3
14221,3,0,2,0,1,3,1,1,1,1,1,2,1,6,11,3,3
14222,4,0,2,0,1,4,1,1,1,1,1,2,1,9,11,3,4
14223,0,0,2,0,1,4,1,1,1,1,1,2,1,2,10,2,1
14224,5,0,2,0,1,5,1,1,1,2,1,2,2,8,2,2,3
14225,2,0,2,0,1,5,0,1,1,1,1,2,1,4,4,4,2
14226,3,0,2,0,1,1,0,0,2,1,3,7,6,0,0,0,2
14227,3,0,2,0,1,4,1,1,1,2,1,1,1,4,11,3,2
14228,5,0,2,0,1,7,1,1,1,2,1,2,5,4,11,0,2
14229,3,0,5,0,1,0,0,0,2,1,3,6,0,0,0,0,0
14230,0,0,2,0,0,2,1,1,1,1,1,1,1,2,11,2,1
14231,5,0,3,0,0,4,3,1,1,3,1,1,1,2,8,3,1
14232,1,0,2,0,1,5,1,1,2,3,3,6,8,9,5,0,4
14233,3,0,3,0,0,2,0,1,1,2,1,2,1,5,4,2,3
14234,2,0,2,0,1,5,1,1,1,3,1,2,2,4,3,3,2
14235,5,0,5,0,1,1,0,1,1,1,1,1,2,3,8,3,2
14236,5,0,5,0,1,4,0,1,1,5,1,9,8,5,3,0,3
14237,5,0,2,0,0,4,1,1,1,2,1,1,1,5,2,2,3
14238,2,0,2,0,1,4,1,1,1,1,1,1,2,6,10,3,3
14239,5,0,5,0,0,4,3,1,1,1,1,2,1,8,6,3,3
14240,1,0,1,0,1,7,3,1,1,2,1,2,5,2,2,0,1
14241,3,0,2,0,1,4,1,1,1,2,1,1,1,5,11,4,2
14242,5,0,3,0,0,0,0,0,1,2,1,2,0,0,0,0,0
14243,0,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14244,2,0,2,0,1,3,1,1,1,4,1,2,8,4,4,0,2
14245,2,0,2,0,1,5,1,1,1,2,1,2,5,6,11,0,3
14246,4,0,2,0,0,4,1,1,1,1,1,2,1,3,8,1,2
14247,0,0,2,0,1,5,1,1,1,1,1,2,1,6,5,4,4
14248,0,0,2,0,1,4,1,1,1,4,2,2,2,7,4,4,2
14249,1,0,2,0,0,4,1,1,1,2,1,2,1,4,8,3,2
14250,3,0,2,0,1,4,1,1,1,1,1,2,7,9,6,0,4
14251,5,0,3,0,0,3,2,1,1,2,1,2,1,5,2,2,3
14252,0,0,1,0,1,7,4,1,1,3,1,2,5,6,11,0,3
14253,5,0,2,0,1,5,1,1,1,1,1,2,1,2,6,3,2
14254,1,0,1,0,0,4,3,1,1,2,1,1,1,1,4,3,2
14255,1,0,1,0,1,7,4,1,1,2,1,2,5,2,11,0,1
14256,3,0,3,0,1,3,1,1,1,2,1,2,1,1,6,4,1
14257,2,0,2,0,0,5,0,1,1,1,1,9,1,2,1,1,1
14258,3,0,3,0,0,5,3,1,1,3,1,2,1,5,2,3,3
14259,0,0,2,0,0,5,1,1,1,2,1,9,7,5,5,0,4
14260,5,0,2,0,1,1,0,0,1,2,5,6,4,4,6,0,2
14261,4,0,2,0,0,2,0,1,1,1,1,1,1,3,3,3,1
14262,2,0,1,0,0,1,0,1,1,2,1,2,1,2,10,3,1
14263,3,0,2,0,1,4,1,1,1,1,1,9,1,8,3,3,3
14264,2,0,6,0,1,1,0,1,2,2,1,9,9,0,0,0,2
14265,5,0,2,0,0,5,1,1,1,1,1,2,1,8,2,3,4
14266,1,0,3,0,1,2,0,1,1,1,1,2,1,9,4,3,4
14267,4,0,2,0,1,6,1,1,1,4,1,2,5,6,11,0,3
14268,1,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
14269,1,0,1,0,1,4,2,1,2,2,3,4,8,6,11,0,4
14270,4,0,3,0,0,1,0,1,1,1,1,2,1,3,7,3,2
14271,4,0,3,0,1,1,0,0,1,1,1,2,6,4,9,0,2
14272,5,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
14273,4,0,3,0,0,2,1,1,1,2,1,2,7,7,4,0,3
14274,3,0,1,0,0,0,0,0,1,2,1,5,0,0,0,0,0
14275,0,0,2,0,0,3,1,1,1,1,1,9,1,5,5,3,3
14276,0,0,2,0,1,0,0,1,1,1,1,9,0,0,0,0,0
14277,0,0,2,0,1,3,1,1,1,2,1,2,2,6,10,3,3
14278,2,0,2,0,0,5,1,1,1,3,1,9,5,9,6,0,4
14279,0,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14280,4,0,1,0,1,4,0,1,1,2,1,2,7,6,10,0,3
14281,4,0,0,0,0,0,0,0,1,2,1,9,0,0,0,0,0
14282,3,0,5,0,1,7,4,1,1,3,1,2,5,4,2,0,2
14283,3,0,2,0,0,2,1,1,2,2,3,6,2,1,4,1,2
14284,4,0,3,0,0,5,3,1,2,1,1,9,1,0,0,3,2
14285,2,0,2,0,1,4,1,1,1,1,1,2,1,9,8,3,4
14286,1,0,5,0,1,6,4,1,1,2,1,2,5,2,10,0,1
14287,5,0,3,0,1,1,0,1,1,1,1,1,1,4,12,3,2
14288,2,0,2,0,1,4,1,1,1,2,1,2,5,4,11,0,2
14289,5,0,2,0,0,4,0,1,1,1,1,2,1,2,12,3,1
14290,4,0,5,0,1,0,0,0,1,1,1,1,0,0,0,0,0
14291,1,0,5,0,0,0,0,0,1,1,1,9,0,0,0,0,0
14292,2,0,2,0,1,3,0,1,1,2,1,2,7,4,8,0,4
14293,5,0,2,0,0,4,1,1,1,2,1,2,1,5,12,4,3
14294,5,0,2,0,0,1,0,1,1,1,1,2,3,0,0,0,2
14295,3,0,5,0,0,3,0,1,1,2,1,1,1,4,11,3,2
14296,4,0,1,0,0,3,0,1,1,2,1,1,3,9,3,3,4
14297,5,0,2,0,1,3,1,1,1,1,1,2,1,2,1,3,1
14298,2,0,3,0,1,0,0,1,1,1,1,2,0,0,0,0,0
14299,5,0,2,0,1,7,1,1,1,2,1,1,5,6,10,0,4
14300,0,0,3,0,0,1,0,1,1,1,1,1,9,0,0,0,4
14301,3,0,2,0,1,3,1,1,1,2,1,1,9,4,8,0,2
14302,3,0,3,0,1,1,0,0,1,2,1,2,6,3,8,0,2
14303,5,0,3,0,1,4,3,1,1,2,1,2,1,9,4,3,4
14304,0,0,2,0,0,3,1,1,1,1,1,2,2,8,12,3,4
14305,0,0,2,0,1,1,0,1,1,2,1,2,1,1,7,1,1
14306,5,0,5,0,1,4,0,1,1,1,1,2,1,1,4,1,2
14307,5,0,2,0,1,3,1,1,1,1,1,1,1,2,10,3,1
14308,5,0,2,0,0,7,1,1,1,3,1,2,5,1,4,0,2
14309,5,0,3,0,0,1,0,1,1,1,1,1,1,7,4,3,4
14310,1,0,2,0,0,6,1,1,1,3,1,2,5,4,2,0,2
14311,1,0,2,0,1,5,1,1,1,2,1,2,5,8,2,0,2
14312,0,0,2,0,1,3,0,1,1,1,1,1,2,5,2,3,3
14313,5,0,2,0,1,2,0,1,1,3,1,1,8,3,2,0,2
14314,4,0,3,0,1,2,2,1,1,1,3,6,9,3,11,0,2
14315,5,0,2,0,1,4,1,1,1,2,1,2,1,2,8,3,1
14316,2,0,1,0,1,1,0,1,1,2,1,9,1,6,10,3,4
14317,3,0,3,0,0,3,1,1,1,1,1,9,1,2,10,3,2
14318,3,0,5,0,1,5,3,1,1,1,1,9,1,2,11,3,1
14319,3,0,2,0,0,4,0,1,1,5,1,2,1,8,4,2,4
14320,0,0,3,0,0,4,3,1,1,4,1,2,8,5,2,0,3
14321,5,0,2,0,0,0,0,0,1,3,1,2,0,0,0,0,0
14322,0,0,2,0,0,5,1,1,1,3,1,2,8,7,4,0,4
14323,5,0,2,0,1,5,1,1,1,2,1,2,3,9,6,0,3
14324,2,0,2,0,1,7,1,1,1,1,1,2,1,2,10,3,1
14325,5,0,1,0,0,4,3,1,1,1,1,2,1,0,0,2,2
14326,2,0,5,0,0,3,0,1,1,1,1,1,1,6,9,3,1
14327,0,0,5,0,1,5,3,1,1,3,1,2,1,2,6,2,1
14328,5,0,3,0,1,0,0,0,1,2,1,1,0,0,0,0,0
14329,2,0,2,0,1,3,1,1,1,3,1,2,7,6,11,0,3
14330,3,0,3,0,1,0,0,1,1,1,1,2,0,0,0,0,0
14331,2,0,3,0,1,2,0,0,1,1,1,2,6,7,4,0,2
14332,2,0,2,0,0,7,1,1,1,2,1,2,5,9,4,0,3
14333,5,0,3,0,1,2,2,0,1,1,1,1,4,0,0,1,0
14334,3,0,2,0,0,3,1,1,1,1,1,1,1,2,4,2,1
14335,3,0,2,0,1,4,1,1,1,1,1,9,1,9,4,3,4
14336,3,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
14337,4,0,4,0,1,1,0,1,1,1,1,2,1,4,8,4,2
14338,3,0,2,0,1,5,1,1,1,2,1,2,1,6,8,3,3
14339,5,0,5,0,0,0,0,0,2,1,3,6,0,0,0,0,0
14340,3,0,4,0,0,3,0,1,1,2,1,2,1,9,2,3,4
14341,3,0,2,0,0,3,0,1,1,2,2,2,3,4,9,0,2
14342,3,0,2,0,0,4,1,1,1,2,1,1,1,4,11,3,2
14343,2,0,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0
14344,2,0,1,0,0,4,3,1,1,1,1,2,1,1,2,3,1
14345,3,0,1,0,0,2,0,1,1,4,4,7,9,6,10,0,4
14346,5,0,4,0,1,3,0,1,1,1,1,1,7,9,2,0,4
14347,1,0,2,0,1,4,1,1,1,2,1,2,2,4,6,1,3
14348,5,0,2,0,0,0,0,1,1,1,1,8,0,0,0,0,0
14349,5,0,5,0,1,1,0,1,1,1,1,1,1,9,11,4,4
14350,1,0,1,0,0,2,0,1,1,1,1,2,1,9,5,3,4
14351,3,0,2,0,0,1,0,1,2,2,1,1,1,9,5,3,4
14352,5,0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0
14353,5,0,2,0,1,1,0,1,1,2,1,1,1,5,2,3,4
14354,3,0,2,0,0,1,0,1,1,1,1,1,7,9,4,0,4
14355,5,0,5,0,0,0,0,0,1,2,1,2,0,0,0,0,0
14356,2,0,1,0,0,7,4,1,1,2,1,2,5,4,2,0,2
14357,1,0,1,0,1,1,0,1,1,3,1,1,5,9,8,0,4
14358,5,0,2,0,0,3,1,1,1,3,1,2,1,5,6,3,3
14359,3,0,2,0,1,2,0,1,1,2,1,2,1,6,11,3,3
14360,3,0,3,0,1,5,3,1,1,1,1,2,2,3,6,3,2
14361,2,0,5,0,0,4,3,1,1,1,1,2,1,3,10,1,2
14362,0,0,2,0,1,4,1,1,1,2,1,2,1,2,9,4,1
14363,5,0,3,0,1,1,0,0,1,2,1,1,4,3,11,1,2
14364,2,0,5,0,1,5,0,1,1,2,1,2,5,0,0,0,2
14365,3,0,2,1,1,3,1,1,0,3,0,7,7,2,10,0,1
14366,3,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
14367,5,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0
14368,4,0,2,0,1,5,1,1,1,1,1,9,1,9,10,3,4
14369,1,0,2,0,1,2,1,1,1,2,1,2,2,9,8,1,4
14370,4,0,5,0,1,6,4,1,1,1,1,2,2,1,3,4,2
14371,2,0,5,0,1,5,0,1,1,1,1,1,5,7,4,0,4
14372,2,0,2,0,1,2,0,1,1,1,1,2,0,0,0,0,0
14373,5,0,1,0,0,1,0,0,1,1,1,2,4,2,10,3,2
14374,3,0,2,0,0,5,1,1,1,4,1,2,8,9,5,0,4
14375,3,0,2,0,1,7,1,1,1,3,1,2,5,8,2,0,4
14376,2,0,1,0,1,5,3,1,1,1,1,2,1,0,0,3,4
14377,0,0,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0
14378,1,0,2,0,0,4,1,1,1,2,1,2,1,8,2,1,3
14379,1,0,3,0,0,2,0,1,1,3,2,6,1,2,10,2,1
14380,2,0,1,0,0,4,0,1,1,2,1,1,1,5,5,4,3
14381,2,0,2,1,0,1,0,0,0,1,0,0,4,3,11,1,2
14382,3,0,0,0,1,0,0,1,2,1,3,6,0,0,0,0,0
14383,4,0,2,0,1,5,0,1,1,2,1,2,1,9,4,3,4
14384,0,0,3,0,0,1,0,1,1,1,2,1,1,8,6,2,4
14385,1,0,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0
14386,3,0,5,0,0,1,0,1,1,3,1,2,7,9,2,0,4
14387,0,0,2,0,1,5,1,1,1,2,2,9,1,1,5,4,2
14388,0,0,3,0,0,1,0,0,1,2,1,2,6,1,4,0,2
14389,4,0,3,0,1,0,0,1,1,1,5,6,0,0,0,0,0
14390,2,0,2,0,1,4,1,1,1,1,1,1,1,4,9,2,2
14391,5,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14392,5,0,2,0,1,1,0,1,1,2,3,6,3,7,4,0,4
14393,5,0,5,0,0,0,0,0,1,1,1,2,0,0,0,0,0
14394,2,0,5,0,0,3,0,1,1,1,1,2,2,8,3,3,3
14395,2,0,4,0,1,1,0,0,1,1,1,1,6,0,0,0,0
14396,0,0,1,0,1,2,3,1,1,1,1,2,1,1,8,2,1
14397,4,0,1,0,0,0,3,0,1,2,1,2,0,0,0,0,0
14398,2,0,2,0,1,6,1,1,1,3,1,2,5,6,11,0,3
14399,0,0,2,0,1,3,1,1,1,2,1,1,3,7,4,0,4
14400,1,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
14401,5,0,2,0,1,4,1,1,1,1,1,2,2,7,4,3,4
14402,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0
14403,2,0,3,0,0,2,0,1,1,1,1,2,1,9,3,3,4
14404,5,0,3,0,0,1,0,0,1,2,1,1,6,3,12,0,2
14405,2,0,3,0,1,1,0,1,1,3,1,2,1,3,2,3,2
14406,4,0,3,0,1,1,0,1,1,2,1,9,1,9,3,2,4
14407,3,0,2,0,1,7,0,1,1,3,1,2,5,9,3,0,4
14408,2,0,2,0,1,4,1,1,1,4,1,1,8,3,6,0,2
14409,2,0,2,0,0,4,3,1,1,1,1,9,1,1,5,3,1
14410,3,0,1,0,1,4,3,1,1,2,1,2,1,3,11,3,2
14411,4,0,2,0,1,0,0,1,2,1,5,6,0,0,0,0,0
14412,2,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14413,0,0,2,0,1,4,1,1,1,1,1,2,1,3,3,3,2
14414,0,0,5,0,0,1,0,1,1,2,1,1,1,5,8,2,3
14415,2,0,1,0,1,2,0,1,1,2,1,2,1,0,0,1,2
14416,3,0,2,0,1,1,1,0,1,4,1,1,4,4,8,2,2
14417,2,0,2,0,0,6,1,1,1,3,1,2,5,9,8,0,3
14418,2,0,2,0,1,7,1,1,2,3,4,2,5,6,12,0,4
14419,4,0,1,0,1,5,4,1,1,1,1,2,1,7,6,3,4
14420,0,0,2,0,0,1,0,1,1,1,1,2,1,5,2,3,3
14421,5,0,3,0,1,1,0,1,1,3,1,2,8,9,2,0,4
14422,5,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14423,4,0,1,0,1,6,4,1,1,5,1,2,5,2,4,0,1
14424,0,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14425,3,0,6,0,0,4,1,1,1,1,2,1,1,0,0,3,2
14426,1,0,1,0,1,5,3,1,1,2,1,2,5,4,9,0,4
14427,4,0,2,0,1,4,1,1,1,2,1,2,7,7,4,0,4
14428,1,0,2,0,1,4,1,1,1,1,1,1,1,4,7,3,2
14429,1,0,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0
14430,4,0,2,0,1,7,1,1,1,2,1,2,9,9,5,0,4
14431,0,0,1,0,0,5,4,1,1,3,1,2,5,9,2,0,4
14432,1,0,2,0,0,1,0,1,2,1,3,1,3,5,3,0,3
14433,5,0,6,0,0,3,2,1,1,1,1,1,1,2,10,2,1
14434,0,0,2,0,0,7,1,1,1,2,1,2,5,8,2,0,3
14435,4,0,1,0,1,4,3,1,1,1,1,1,2,4,2,4,3
14436,0,0,3,1,0,1,0,0,0,1,0,0,6,0,0,0,2
14437,3,0,1,0,0,7,4,1,1,2,1,2,5,7,5,0,4
14438,4,0,5,0,1,0,0,0,1,2,1,9,0,0,0,0,0
14439,0,0,2,0,1,4,1,1,1,2,1,2,1,6,10,2,3
14440,3,0,2,0,1,4,1,1,1,1,1,2,1,6,6,4,3
14441,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14442,2,0,2,0,0,7,0,1,1,3,1,2,5,7,5,0,4
14443,5,0,2,0,1,3,1,1,1,2,1,2,3,2,11,0,1
14444,5,0,2,0,0,5,1,1,1,2,1,1,1,5,2,3,3
14445,2,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
14446,4,0,1,0,1,1,0,1,0,2,0,0,1,0,0,3,4
14447,4,0,2,0,0,3,1,1,1,1,1,2,1,8,10,4,4
14448,3,0,1,0,0,5,0,1,1,1,4,2,1,5,5,3,3
14449,4,0,2,0,0,5,1,1,2,4,1,1,5,9,6,0,4
14450,2,0,6,0,0,2,0,1,1,2,1,2,1,1,4,1,1
14451,1,0,1,0,0,1,0,1,1,1,2,1,3,9,6,0,4
14452,3,0,2,0,1,4,1,1,1,1,1,2,1,9,5,3,4
14453,2,0,1,0,1,2,0,1,1,1,1,1,0,0,0,0,0
14454,2,0,5,0,0,3,0,1,1,1,1,2,1,8,3,3,3
14455,5,0,2,0,0,2,1,1,1,2,1,2,1,9,6,4,3
14456,4,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14457,1,0,3,0,0,2,0,1,1,2,3,6,1,3,1,3,2
14458,3,0,2,0,0,4,1,1,1,2,1,1,1,2,2,3,1
14459,4,0,2,0,0,3,0,1,1,3,1,1,1,1,2,3,2
14460,2,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0
14461,3,0,5,0,1,0,0,1,1,1,1,2,0,0,0,0,0
14462,0,0,3,0,1,0,0,0,1,2,1,1,0,0,0,0,0
14463,4,0,2,0,1,5,1,1,1,4,1,2,2,7,4,3,4
14464,3,0,2,0,1,5,1,1,2,3,1,2,3,8,2,0,3
14465,4,0,3,0,0,1,0,1,1,2,1,2,1,2,10,3,1
14466,2,0,1,0,0,6,3,1,1,3,1,2,5,7,4,0,4
14467,0,0,2,0,0,7,1,1,1,3,1,2,5,8,2,0,3
14468,0,0,2,0,1,4,1,1,1,1,1,2,2,7,4,3,1
14469,4,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
14470,1,0,1,0,1,2,0,1,1,2,3,6,1,6,11,2,3
14471,5,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
14472,0,0,6,0,1,2,0,1,1,1,1,2,1,2,2,3,1
14473,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0
14474,3,0,3,1,1,1,0,0,0,1,0,0,4,3,8,3,2
14475,4,0,5,0,0,4,0,1,1,1,1,2,1,2,10,3,1
14476,5,0,1,0,1,5,3,1,1,1,1,2,1,6,11,3,4
14477,4,0,2,0,1,2,1,1,1,1,1,1,3,4,8,0,4
14478,3,0,1,0,0,6,4,1,1,1,1,2,5,3,3,0,1
14479,0,0,2,0,1,4,1,1,1,2,1,2,1,8,6,3,4
14480,5,0,2,0,1,5,1,1,1,2,1,2,5,9,8,0,4
14481,1,0,2,0,0,7,1,1,1,3,1,2,5,8,2,0,4
14482,5,0,2,0,0,3,1,1,1,2,1,9,1,3,12,3,2
14483,3,0,1,0,0,3,3,1,1,1,1,2,1,2,10,4,2
14484,0,0,1,0,0,7,4,1,1,2,1,2,5,6,11,0,3
14485,2,0,1,0,1,5,2,1,1,2,1,1,5,2,10,0,1
14486,3,0,2,0,0,4,1,1,1,2,1,2,1,8,2,3,4
14487,4,0,2,0,1,4,1,1,1,1,1,2,2,6,11,3,3
14488,1,0,6,0,0,0,0,0,1,2,1,2,0,0,0,0,0
14489,5,0,5,0,1,0,0,0,1,1,1,9,0,0,0,0,0
14490,2,0,5,0,1,5,2,1,1,2,1,2,1,7,6,3,2
14491,1,0,3,0,0,2,0,1,1,3,1,2,7,5,2,0,3
14492,2,0,2,0,1,5,1,1,1,2,1,9,2,9,8,3,4
14493,1,0,5,0,0,4,3,1,1,1,1,2,1,0,0,2,4
14494,0,0,0,0,0,2,0,1,1,1,1,1,1,3,9,3,2
14495,4,0,2,0,1,0,0,0,1,1,1,9,0,0,0,0,0
14496,3,0,1,0,1,4,3,1,1,3,1,2,7,7,4,0,4
14497,4,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14498,2,0,1,0,0,5,3,1,1,2,1,2,1,1,8,3,1
14499,5,0,1,0,0,2,1,1,1,1,1,2,1,5,3,3,3
14500,2,0,4,0,1,2,0,1,1,2,1,2,1,6,12,3,4
14501,5,0,2,0,1,3,1,1,2,1,1,1,1,1,6,4,2
14502,0,0,2,0,1,5,1,1,1,2,1,2,5,7,4,0,4
14503,5,0,2,0,0,2,1,1,1,1,1,1,1,5,2,3,3
14504,3,0,2,0,1,4,1,1,1,1,1,8,2,5,5,1,3
14505,0,0,2,0,1,5,1,1,2,2,3,4,1,6,11,3,3
14506,0,0,2,0,0,4,1,1,1,2,1,2,1,9,8,3,4
14507,0,0,2,0,0,1,0,0,1,1,1,2,6,3,7,0,2
14508,2,0,2,0,0,3,1,1,1,2,1,2,1,1,4,3,1
14509,1,0,2,0,1,5,1,1,1,2,1,2,1,6,10,3,2
14510,5,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14511,5,0,3,0,0,1,0,1,1,1,1,2,1,5,8,1,3
14512,2,0,3,0,0,1,0,0,1,1,1,2,4,4,4,0,2
14513,2,0,2,0,1,7,1,1,1,2,1,2,5,9,5,0,4
14514,4,0,2,0,1,4,1,1,1,2,1,1,1,7,4,3,4
14515,3,0,5,0,1,6,0,1,1,2,1,2,5,8,10,0,4
14516,3,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0
14517,5,0,5,1,0,1,0,1,0,3,0,0,2,8,2,2,3
14518,2,0,2,0,1,3,1,1,1,3,1,2,1,0,0,3,2
14519,1,0,2,0,1,1,1,1,2,2,1,1,7,9,5,0,4
14520,3,0,5,0,1,0,0,1,1,3,1,1,3,5,4,0,3
14521,5,0,1,0,0,5,3,1,1,1,1,2,1,2,2,3,4
14522,1,0,1,0,1,0,0,0,1,1,4,6,0,0,0,0,0
14523,2,0,2,0,0,7,1,1,1,3,1,1,5,9,8,0,4
14524,3,0,1,0,1,7,4,1,1,2,1,2,5,4,10,0,2
14525,2,0,2,0,0,0,0,0,1,1,1,9,0,0,0,0,0
14526,2,0,3,0,1,1,0,0,1,2,1,2,6,4,8,0,2
14527,2,0,1,0,1,3,2,1,1,2,1,2,1,2,12,3,1
14528,4,0,5,0,0,6,4,1,1,2,1,2,5,2,10,0,1
14529,2,0,3,0,0,0,0,1,1,1,1,2,0,0,0,0,0
14530,2,0,5,0,0,1,0,0,1,2,1,2,6,5,10,0,2
14531,2,0,2,0,1,4,1,1,1,1,1,2,1,9,8,3,4
14532,0,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0
14533,5,0,2,2,1,1,0,0,0,1,0,0,6,3,11,0,2
14534,4,0,2,0,0,5,1,1,1,2,1,2,1,1,8,3,2
14535,1,0,2,0,1,3,0,1,1,1,1,1,1,9,5,3,4
14536,4,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14537,2,0,1,0,1,4,4,1,1,2,1,2,1,6,11,3,4
14538,5,0,5,0,1,7,3,1,1,2,1,2,5,7,4,0,4
14539,2,0,2,0,0,6,1,1,1,3,1,2,5,9,4,0,1
14540,4,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0
14541,5,0,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0
